job title,salary,Min Salary,Max Salary,skills
Digital Marketing Specialist,"$50,000 a year",50000,0,"['Microsoft Excel', 'Digital marketing', 'Communication skills', 'Adobe Creative Suite', 'Microsoft Office', ""Bachelor's degree""]"
Communications Specialist,"$50,532 - $75,798 a year",50532 , 75798,"['Social media management', 'Marketing', 'Editing']"
Communications Specialist,"$50,592 - $68,076 a year",50592 , 68076,"['Technical writing', 'Adobe Photoshop', 'Editing', 'Adobe Creative Suite', 'Journalism', ""Bachelor's degree"", ""Associate's degree"", ""Master's degree""]"
Media Specialist,"$500 - $1,500 a week",500 , 1500 a week,"['Social listening', 'Communication skills', 'Editing', 'HVAC', 'Video editing', 'Bachelor of Science', ""Bachelor's degree""]"
Media Specialist,"$51,646 a year",51646,0,"['Writing skills', 'Communication skills', 'Research', 'Teaching', 'Classroom experience', ""Master's degree""]"
Media Specialist,"$52,000 - $58,000 a year",52000 , 58000,"['Google AdWords', 'Social media marketing', 'Sourcing', 'Digital marketing', 'HR sourcing', ""Bachelor's degree""]"
Media Specialist,"$52,300 - $73,200 a year",52300 , 73200,"['Writing skills', 'Analysis skills', 'Microsoft Excel', 'Interviewing', 'Microsoft Powerpoint', ""Bachelor's degree"", ""Associate's degree"", ""Master's degree""]"
Communications Specialist,"$52,440 - $57,684 a year",52440 , 57684,"['Interviewing', 'Adobe Photoshop', 'Editing', 'Adobe Creative Suite', 'Microsoft Office', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$53,277 a year",53277,0,"['Writing skills', 'Social media management', 'Editing', 'Analytics', 'Photography', ""Bachelor's degree""]"
Communications Specialist,"$55,000 - $60,000 a year",55000 , 60000,"['Writing skills', 'Social media management', ""Driver's License"", 'WordPress', 'Adobe Creative Suite', ""Bachelor's degree""]"
Digital Marketing Specialist,"$55,000 - $60,000 a year",55000 , 60000,"['Writing skills', 'Social media management', 'Figma', 'Keyword research', 'Digital marketing', ""Bachelor's degree""]"
Communications Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Writing skills', 'Customer service', 'Windows', 'Computer skills', 'Communication skills', ""Bachelor's degree""]"
Digital Marketing Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Social media management', 'Digital marketing', 'Conversion optimization', 'Google Analytics', 'CRM software', ""Bachelor's degree""]"
Media Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Social media management', 'Project management', 'Communication skills', 'Social media marketing', 'Content management']"
Marketing Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Customer service', 'Content creation', ""Driver's License"", 'Digital marketing', 'Marketing', 'Bachelor of Science', ""Bachelor's degree""]"
Media Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Facebook Advertising', 'Social media management', 'Google Ads']"
Content Specialist,"$55,000 - $65,000 a year",55000 , 65000,"['Writing skills', 'Project management', 'CSS', 'Computer skills', 'Google Analytics', ""Bachelor's degree""]"
Communications Specialist,"$55,000 - $68,000 a year",55000 , 68000,"['Writing skills', 'Social media management', 'Computer skills', 'AP style', 'Editing', ""Bachelor's degree"", ""Master's degree""]"
Media Specialist,"$55,000 - $70,000 a year",55000 , 70000,"['Communication skills', 'Adobe Creative Suite', 'Microsoft Office', 'Organizational skills', 'Social media management', ""Bachelor's degree""]"
Media Specialist,"$55,000 - $70,000 a year",55000 , 70000,"['Social media management', 'Customer service', 'Adobe Illustrator', 'SEO', 'Adobe Photoshop', ""Bachelor's degree""]"
Communications Specialist,"$55,000 - $75,000 a year",55000 , 75000,"['Writing skills', 'Social media management', 'Communication skills', 'DoD experience', 'Interviewing', ""Bachelor's degree""]"
Marketing Specialist,"$55,000 - $75,000 a year",55000 , 75000,"['Project management', 'Growing experience', 'CSS', 'Tableau', 'Marketing automation', 'Bachelor of Science', ""Bachelor's degree""]"
Digital Marketing Specialist,"$55,000 - $80,000 a year",55000 , 80000,"['Social media management', 'Google Ads', 'AdRoll', 'Content creation', 'Constant Contact']"
Marketing Specialist,"$55,001 - $70,000 a year",55001 , 70000,"['Social media management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Microsoft Outlook', 'Marketing', ""Bachelor's degree""]"
Communications Specialist,"$57,000 - $86,000 a year",57000 , 86000,"['Social media marketing', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Editing', ""Bachelor's degree""]"
Communications Specialist,"$57,324 - $77,028 a year",57324 , 77028,"['Military', ""Bachelor's degree"", ""Associate's degree"", ""Master's degree""]"
Communications Specialist,"$58,000 - $62,000 a year",58000 , 62000,"['Microsoft Excel', 'Adobe Premiere', 'Microsoft Powerpoint', 'Constant Contact', 'WordPress', ""Bachelor's degree"", 'Doctoral degree', ""Master's degree"", 'Microsoft Excel', 'Adobe Premiere', 'Microsoft Powerpoint', 'Constant Contact', 'WordPress', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$58,000 - $70,000 a year",58000 , 70000,"['Project management', 'Buffer', 'WordPress', 'Analytics', 'Smartsheet', ""Bachelor's degree""]"
Media Specialist,"$58,240 - $72,800 a year",58240 , 72800,"['Social media management', 'Adobe Premiere', 'Adobe Illustrator', 'Microsoft Powerpoint', 'Adobe Photoshop']"
Communications Specialist,"$58,500 - $105,000 a year",58500 , 105000,"['Microsoft Powerpoint', 'Adobe Photoshop', 'Mobile applications', 'Communication skills', 'Adobe Creative Suite', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$59,150 - $122,850 a year",59150 , 122850,"['Writing skills', 'Technical writing', 'Microsoft Excel', 'Microsoft Powerpoint', 'Content development', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Media Specialist,"$60,000 - $100,000 a year",60000 , 100000,"['Writing skills', 'Social media management', 'Project management', 'Growing experience', 'Content creation']"
Digital Marketing Specialist,"$60,000 - $70,000 a year",60000 , 70000,"['CSS', 'Digital marketing', 'Photography', 'Social media management', ""Driver's License"", ""Bachelor's degree""]"
Communications Specialist,"$60,000 - $70,000 a year",60000 , 70000,"['Communication skills', 'Social media management', 'Project management', 'Clinical trials', ""Bachelor's degree"", ""Master's degree""]"
Media Specialist,"$60,000 - $70,000 a year",60000 , 70000,"['AP style', 'Adobe Photoshop', 'Communication skills', 'Microsoft Office', 'Video editing']"
PPC Specialist,"$60,000 - $75,000 a year",60000 , 75000,"['Microsoft Excel', 'Google AdWords', 'Microsoft Powerpoint', 'Digital marketing', 'Performance marketing', ""Bachelor's degree""]"
Content Specialist,"$60,000 - $80,000 a year",60000 , 80000,"['Web development', 'Microsoft Excel', 'Product management', 'Adobe Photoshop', 'Communication skills']"
Digital Marketing Specialist,"$60,000 - $80,000 a year",60000 , 80000,"['Social media management', 'Search engines', 'SEO', 'Digital marketing', 'Google Search Console']"
Digital Marketing Specialist,"$60,000 - $80,000 a year",60000 , 80000,"['Social media management', 'Search engines', 'SEO', 'Digital marketing', 'Google Search Console']"
Digital Marketing Specialist,"$60,000 - $80,000 a year",60000 , 80000,"['Social media management', 'Multichannel marketing', 'E-commerce', 'SEO', 'Keyword research', ""Bachelor's degree""]"
Marketing Specialist,"$60,000 - $80,000 a year",60000 , 80000,"['HubSpot', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Editing', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$60,000 a year",60000,0,"['Writing skills', 'Social media management', 'Project management', 'Web development', 'Microsoft Excel', ""Bachelor's degree"", ""Master's degree""]"
Digital Marketing Specialist,"$60,000 a year",60000,0,"['Marketing', 'Copywriting', 'SEO']"
Marketing Specialist,"$60,500 - $88,700 a year",60500 , 88700,"['Direct marketing', 'Product development', 'Marketing', 'Financial services', ""Bachelor's degree""]"
Communications Specialist,"$60,568 - $98,423 a year",60568 , 98423,"['AP style', 'Editing', 'Video production', 'Public speaking', 'Media relations', ""Bachelor's degree""]"
Content Specialist,"$61,270 - $77,912 a year",61270 , 77912,"['Social media management', 'Website management', 'Adobe Premiere', 'Product management', 'Adobe Illustrator', ""Bachelor's degree"", ""Associate's degree"", ""Master's degree"", 'Public relations', 'Adobe Lightroom', 'Adobe Premiere']"
Communications Specialist,"$62,000 - $66,000 a year",62000 , 66000,"['Adobe Photoshop', 'Communication skills', 'Editing', 'Microsoft Office', 'Proofreading', ""Bachelor's degree""]"
Communications Specialist,"$62,000 - $80,000 a year",62000 , 80000,"['Writing skills', 'Social media management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Marketing', ""Bachelor's degree"", ""Master's degree""]"
Media Specialist,"$63,000 - $81,000 a year",63000 , 81000,"['Microsoft Excel', 'Google AdWords', 'Microsoft Powerpoint', 'Digital marketing', 'Communication skills', ""Bachelor's degree"", ""Associate's degree""]"
Marketing Specialist,"$64,000 - $85,000 a year",64000 , 85000,"['Project management', 'Analysis skills', 'Research', 'Microsoft Excel', 'Microsoft Powerpoint', 'Bachelor of Science', ""Bachelor's degree""]"
Communications Specialist,"$64,238 - $68,827 a year",64238 , 68827,"['Microsoft Project', 'Constant Contact', 'Content development', 'Adobe Photoshop', 'WordPress', ""Bachelor's degree""]"
Marketing Specialist,"$65,000 - $72,000 a year",65000 , 72000,"['Social listening', 'Hootsuite', 'Marketing', 'Graphic design', 'Social media marketing']"
Marketing Specialist,"$65,000 - $75,000 a year",65000 , 75000,"['Google AdWords Certification', 'Communication skills', 'Marketing', 'HubSpot', 'Google Analytics', ""Bachelor's degree""]"
Communications Specialist,"$65,000 - $75,000 a year",65000 , 75000,"['Writing skills', 'Computer skills', 'Adobe Illustrator', 'Adobe Photoshop', 'Editing', ""Bachelor's degree""]"
Media Specialist,"$65,000 - $75,000 a year",65000 , 75000,"['Digital marketing', 'Content development', 'Microsoft Office', 'Social media management', 'Office experience', ""Bachelor's degree""]"
Marketing Specialist,"$65,000 - $80,000 a year",65000 , 80000,"['Writing skills', 'CSS', 'Google AdWords', 'Drupal', 'Computer skills', 'Bachelor of Science', ""Bachelor's degree""]"
Marketing Specialist,"$67,000 - $94,000 a year",67000 , 94000,"['Project management', 'Account management', 'Presentation skills', 'Content development', 'Communication skills', ""Bachelor's degree""]"
Content Specialist,"$69,000 - $108,000 a year",69000 , 108000,"['Content creation', 'Communication skills', 'Agile', 'Marketing', 'Editing', ""Bachelor's degree""]"
Digital Marketing Specialist,"$69,000 - $90,000 a year",69000 , 90000,"['Social media management', 'Project management', 'Analysis skills', 'Content strategy', 'Communication skills', ""Bachelor's degree""]"
Communications Specialist,"$69,590 - $92,816 a year",69590 , 92816,"['Social media management', 'Media relations', ""Bachelor's degree""]"
Media Specialist,"$70,000 - $110,000 a year",70000 , 110000,"['Writing skills', 'Project management', 'Analysis skills', 'Media planning', 'Communication skills']"
Digital Marketing Specialist,"$70,000 - $110,000 a year",70000 , 110000,"['Google Ads', 'Google AdWords', 'Adobe Photoshop', 'WordPress', 'Adobe Illustrator']"
Marketing Specialist,"$70,000 - $110,000 a year",70000 , 110000,"['Communication skills', 'Marketing', 'Graphic design', 'Social media marketing']"
PPC Specialist,"$70,000 - $110,000 a year",70000 , 110000,"['Google Ads', 'Bing Ads', 'Google AdWords', 'PPC Campaign Management', 'Google AdWords Certification']"
Digital Marketing Specialist,"$70,000 - $110,000 a year",70000 , 110000,"['Microsoft Excel', 'Microsoft Powerpoint', 'Digital marketing', 'Adobe Photoshop', 'Communication skills', ""Bachelor's degree""]"
Communications Specialist,"$70,000 - $79,000 a year",70000 , 79000,"['Windows', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Editing', 'Bachelor of Science', ""Bachelor's degree""]"
Communications Specialist,"$70,000 - $80,000 a year",70000 , 80000,"['CSS', 'Google AdWords', 'Digital marketing', 'Content development', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree""]"
Marketing Specialist,"$70,000 - $80,000 a year",70000 , 80000,"['CSS', 'Marketing automation', 'HubSpot', 'WordPress', 'Direct marketing']"
Communications Specialist,"$70,000 - $80,000 a year",70000 , 80000,"['Team management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Financial services', 'B2B marketing', ""Bachelor's degree""]"
Advertising Specialist,"$70,000 - $80,000 a year",70000 , 80000,"['Google Ads', 'Digital marketing', 'Lead generation', 'Business management', 'Social media management']"
PPC Specialist,"$70,000 - $80,000 a year",70000 , 80000,"['Google Ads', 'Multichannel marketing', 'Microsoft Excel', 'Google Analytics', 'UI']"
PPC Specialist,"$70,000 - $85,000 a year",70000 , 85000,"['Google Ads', 'Social media marketing', 'Marketing automation', 'Digital marketing', 'Performance marketing', ""Bachelor's degree""]"
Marketing Specialist,"$70,000 - $85,000 a year",70000 , 85000,"['CSS', 'SQL', 'Microsoft Excel', 'Direct marketing', 'Communication skills', ""Bachelor's degree""]"
Digital Marketing Specialist,"$70,000 - $94,800 a year",70000 , 94800,['Martech']
Digital Marketing Specialist,"$70,000 a year",70000,0,"['Social media management', 'Office experience', 'E-commerce', 'Digital marketing', 'Communication skills', ""Bachelor's degree""]"
Media Specialist,"$72,000 - $75,000 a year",72000 , 75000,"['Google Ads', 'Facebook Advertising', 'Keyword research', 'Restoration', 'Communication skills', ""Bachelor's degree""]"
Communications Specialist,"$73,304 - $81,829 a year",73304 , 81829,"['Social media management', 'Project management', 'Graphic design', 'Adobe Illustrator', 'Microsoft Powerpoint', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$73,366 - $110,048 a year",73366 , 110048,"['CSS', 'Adobe Premiere', 'Facebook Advertising', 'Adobe Photoshop', 'Editing']"
Content Specialist,"$73,440 - $122,400 a year",73440 , 122400,"['Communication skills', 'Negotiation', 'Algebra', 'Geometry', ""Bachelor's degree""]"
Communications Specialist,"$74,000 - $92,000 a year",74000 , 92000,"['Microsoft Excel', 'Marketing automation', 'Microsoft Powerpoint', 'Editing', 'Microsoft Office', ""Bachelor's degree""]"
Marketing Specialist,"$75,000 - $100,000 a year",75000 , 100000,"['Search engines', 'HubSpot', 'A/B testing', 'Google Suite', 'Communication skills', ""Bachelor's degree""]"
Media Specialist,"$75,000 - $78,000 a year",75000 , 78000,"['Microsoft Project', 'AP style', 'Editing', 'Photography', 'Microsoft Office', 'Bachelor of Science', ""Bachelor's degree""]"
Marketing Specialist,"$75,000 - $85,000 a year",75000 , 85000,"['Microsoft Excel', 'Marketing automation', 'HubSpot', 'Microsoft Powerpoint', 'WordPress', ""Bachelor's degree""]"
Marketing Specialist,"$75,000 - $85,000 a year",75000 , 85000,"['Computer skills', 'Oil & gas', 'Marketing', 'Time management', 'Microsoft Office', ""Bachelor's degree"", 'Marketing', 'Salesforce']"
Marketing Specialist,"$75,000 a year",75000,0,[nan]
Digital Marketing Specialist,"$76,500 - $137,700 a year",76500 , 137700,"['Marketing automation', 'B2B marketing', 'Communication skills', 'Writing skills', 'Project management', ""Bachelor's degree""]"
Communications Specialist,"$77,000 - $119,000 a year",77000 , 119000,"['Social media management', 'Editing', 'Photography', 'Microsoft Office', 'Organizational skills']"
Copy Supervisor,"$78,000 - $85,000 a year",78000 , 85000,"['Microsoft Powerpoint', 'Communication skills', 'Fundraising', 'Writing skills', 'Microsoft Word', ""Bachelor's degree""]"
Marketing Specialist,"$78,000 - $96,000 a year",78000 , 96000,"['Project planning', 'Microsoft Excel', 'Microsoft Powerpoint', 'Adobe Photoshop', 'Communication skills']"
Content Specialist,"$78,795 - $134,163 a year",78795 , 134163,"['Social media management', 'Analysis skills', 'Confluence', 'Jira', 'Microsoft Excel', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
Marketing Specialist,"$80,000 - $100,000 a year",80000 , 100000,"['Hootsuite', 'Google Docs', 'Marketing automation', 'SaaS', 'SEO', 'Bachelor of Science', ""Bachelor's degree""]"
Advertising Specialist,"$80,000 - $100,000 a year",80000 , 100000,"['Google Ads', 'Analysis skills', 'Project implementation', 'Digital marketing', 'PPC Campaign Management']"
Marketing Specialist,"$80,000 - $100,000 a year",80000 , 100000,"['CSS', 'Google AdWords', 'Digital marketing', 'Content development', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree"", 'High school diploma or GED']"
Digital Marketing Strategist,"$80,000 - $100,000 a year",80000 , 100000,"['Microsoft Excel', 'Google AdWords', 'HubSpot', 'Communication skills', 'Editing', ""Bachelor's degree""]"
Communications Specialist,"$80,000 - $125,000 a year",80000 , 125000,"['Bachelor of Science', ""Bachelor's degree""]"
Digital Marketing Specialist,"$80,000 - $90,000 a year",80000 , 90000,"['CSS', 'Microsoft Excel', 'Microsoft Powerpoint', 'Digital marketing', 'Communication skills', ""Bachelor's degree""]"
Communications Specialist,"$80,000 - $90,000 a year",80000 , 90000,"['B2B marketing', 'Communication skills', 'Marketing', 'Editing', ""Bachelor's degree""]"
Content Specialist,"$80,000 - $95,000 a year",80000 , 95000,"['Writing skills', 'Customer service', 'Google Docs', 'SEO', 'HubSpot']"
Digital Marketing Strategist,"$80,000 - $95,000 a year",80000 , 95000,['Analysis skills']
Marketing Specialist,"$80,000 - $95,000 a year",80000 , 95000,"['Facebook Advertising', 'Computer networking', 'Linkbuilding', 'Purchasing', 'Project management', ""Bachelor's degree""]"
Media Specialist,"$81,000 - $99,000 a year",81000 , 99000,"['Google Ads', 'Analysis skills', 'Attribution modeling', 'E-commerce', 'Negotiation', ""Bachelor's degree""]"
Marketing Specialist,"$82,000 a year",82000,0,"['Word processing', 'Communication skills', 'Marketing', ""Bachelor's degree""]"
Marketing Specialist,"$82,400 - $94,410 a year",82400 , 94410,"['Project management', 'Direct sales', 'Digital marketing', 'Slack', 'Pardot', 'Bachelor of Science', ""Bachelor's degree""]"
Digital Marketing Specialist,"$82,701 - $132,330 a year",82701 , 132330,"['Leadership', 'Marketing', ""Bachelor's degree""]"
Communications Specialist,"$83,000 - $99,000 a year",83000 , 99000,"['Communication skills', 'MailChimp', ""Bachelor's degree""]"
Content Specialist,"$85,000 - $100,000 a year",85000 , 100000,"['Writing skills', 'Content creation', 'Marketing', 'Editing', 'Time management']"
Marketing Specialist,"$85,000 - $110,000 a year",85000 , 110000,"['Sales', 'Product management', 'Business development', 'Communication skills', 'Microsoft Office', ""Bachelor's degree"", ""Master's degree""]"
Communications Specialist,"$85,000 - $167,300 a year",85000 , 167300,"['Writing skills', 'Project planning', 'Communication skills', 'Time management', ""Bachelor's degree""]"
Advertising Specialist,"$85,000 - $95,000 a year",85000 , 95000,"['Multichannel marketing', 'Marketing', ""Bachelor's degree""]"
Communications Specialist,"$85,720 - $128,590 a year",85720 , 128590,"['CSS', 'Adobe Premiere', 'Facebook Advertising', 'Adobe Photoshop', 'Adobe Creative Suite']"
Marketing Specialist,"$90,000 - $110,000 a year",90000 , 110000,"['Social media management', 'Analysis skills', 'Certified Salesforce Administrator', 'Marketing automation', 'Communication skills', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
Content Specialist,"$90,000 a year",90000,0,"['Microsoft Excel', 'Website maintenance', 'Adobe Premiere', 'Sales', 'HubSpot', ""Bachelor's degree"", 'High school diploma or GED', 'Bachelor of Arts']"
Content Specialist,"$93,400 - $168,100 a year",93400 , 168100,"['Social media management', 'Analysis skills', 'Research', 'Marketing automation', 'Digital marketing', ""Bachelor's degree""]"
Communications Specialist,"$95,000 - $115,000 a year",95000 , 115000,"['Microsoft Excel', 'Contracts', 'Microsoft Powerpoint', 'Leadership', 'Microsoft Office']"
Communications Specialist,"$96,000 - $134,000 a year",96000 , 134000,"['Social media management', ""Driver's License"", 'Lead generation', 'Marketing', 'Back-end development', ""Bachelor's degree"", ""Master's degree""]"
Content Specialist,"$99,800 - $139,293 a year",99800 , 139293,"['Writing skills', 'Marketing', 'Editing', 'Time management', ""Bachelor's degree""]"
Content Specialist,"Estimated: $100,000 - $140,000 a year",100000 , 140000,"['Change management', 'Contracts']"
Communications Specialist,"Estimated: $110,000 - $150,000 a year",110000 , 150000,"[""Master's degree""]"
Media Specialist,"Estimated: $110,000 - $160,000 a year",110000 , 160000,"['Analysis skills', 'Mentoring', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $120,000 - $150,000 a year",120000 , 150000,"['Six Sigma Certification', 'Writing skills', 'Digital marketing', 'Google Analytics', 'Pardot', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
Content Specialist,"Estimated: $130,000 - $180,000 a year",130000 , 180000,"['Project management', 'Marketing', 'Editing', 'Management', 'Translation', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
Communications Specialist,"Estimated: $140,000 - $180,000 a year",140000 , 180000,"['Project management', 'Leadership', 'Communication skills', 'Marketing', 'Integrated marketing', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
Marketing Specialist,"Estimated: $25,000 - $35,000 a year",25000 , 35000,"[""Driver's License"", 'Rally', 'Guest services', 'Leadership', 'Marketing']"
Media Specialist,"Estimated: $28,000 - $42,000 a year",28000 , 42000,"['Digital marketing', 'Continuous improvement', 'Communication skills', 'Photography', 'Organizational skills', ""Bachelor's degree""]"
Media Specialist,"Estimated: $32,000 - $43,000 a year",32000 , 43000,"['Social media management', 'B2B marketing', 'Lead generation', 'Marketing']"
Communications Specialist,"Estimated: $33,000 - $45,000 a year",33000 , 45000,"['Customer service', 'Adobe Illustrator', 'Adobe Photoshop', 'Adobe InDesign', ""Bachelor's degree"", 'High school diploma or GED']"
Media Specialist,"Estimated: $34,000 - $44,000 a year",34000 , 44000,"['Social media management', 'Microsoft Project', 'Adobe Photoshop', 'Marketing', 'HTML5', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $35,000 - $46,000 a year",35000 , 46000,"['Adobe Photoshop', 'Communication skills', 'Adobe Illustrator', 'Microsoft Office', 'Adobe InDesign']"
Communications Specialist,"Estimated: $35,000 - $49,000 a year",35000 , 49000,[nan]
Digital Marketing Specialist,"Estimated: $36,000 - $52,000 a year",36000 , 52000,"['Social media management', 'Communication skills', 'Digital marketing', 'Banking', ""Bachelor's degree""]"
Media Specialist,"Estimated: $37,000 - $49,000 a year",37000 , 49000,"['Social media management', 'WordPress', 'Google Suite', 'Communication skills', 'Marketing', 'Bachelor of Science', ""Bachelor's degree"", 'Bachelor of Arts']"
Marketing Specialist,"Estimated: $37,000 - $49,000 a year",37000 , 49000,['UX']
Media Specialist,"Estimated: $37,000 - $51,000 a year",37000 , 51000,"['Writing skills', 'Social media management', 'Research', 'Social media marketing', 'Marketing', ""Bachelor's degree""]"
Media Specialist,"Estimated: $37,000 - $52,000 a year",37000 , 52000,"['Google Ads', 'Social media marketing', 'Adobe Photoshop', 'WordPress', 'Organizational skills', ""Bachelor's degree""]"
Media Specialist,"Estimated: $38,000 - $51,000 a year",38000 , 51000,"['Social media management', 'Communication skills', 'Marketing', 'Microsoft Office', ""Bachelor's degree""]"
Media Specialist,"Estimated: $38,000 - $52,000 a year",38000 , 52000,"['Social media marketing', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Adobe Creative Suite', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $38,000 - $53,000 a year",38000 , 53000,"['Social media management', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $38,000 - $54,000 a year",38000 , 54000,"['Digital marketing', 'Adobe Photoshop', 'Communication skills', 'Adobe Creative Suite', 'Microsoft Office', ""Bachelor's degree"", ""Associate's degree""]"
Communications Specialist,"Estimated: $38,000 - $55,000 a year",38000 , 55000,"['Writing skills', 'Microsoft Excel', 'Marketing', 'Email marketing', 'Databases', ""Bachelor's degree""]"
Media Specialist,"Estimated: $39,000 - $50,000 a year",39000 , 50000,"['Writing skills', 'Social media management', 'Constant Contact', 'Adobe Creative Suite', 'HTML5', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $39,000 - $53,000 a year",39000 , 53000,"['Writing skills', 'Project management', 'Analysis skills', 'Power BI', 'Communication skills', ""Bachelor's degree""]"
Media Specialist,"Estimated: $39,000 - $54,000 a year",39000 , 54000,"['Social media management', 'Analysis skills', 'Communication skills', 'SEO', 'Keyword research']"
Media Specialist,"Estimated: $39,000 - $56,000 a year",39000 , 56000,"['Adobe Photoshop', 'WordPress', 'Adobe Creative Suite', 'Microsoft Office', 'Social media management', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $40,000 - $54,000 a year",40000 , 54000,"['Adobe Photoshop', 'WordPress', 'Communication skills', 'Customer service', 'Microsoft Office', ""Bachelor's degree"", 'Word processing', 'Accounting', 'CSS', 'Microsoft Excel', 'Communication skills', ""Bachelor's degree""]"
Media Specialist,"Estimated: $40,000 - $55,000 a year",40000 , 55000,"['Social media management', 'Conflict management', 'Content development', 'Communication skills', 'Editing']"
Communications Specialist,"Estimated: $41,000 - $53,000 a year",41000 , 53000,"['Project management', 'Technical sales', 'SharePoint', 'Marketing', 'Adobe Creative Suite', ""Associate's degree""]"
Media Specialist,"Estimated: $41,000 - $53,000 a year",41000 , 53000,"['Horticulture', 'Adobe Premiere', 'Adobe Photoshop', 'Cataloging', 'Typing', ""Bachelor's degree"", 'High school diploma or GED']"
Communications Specialist,"Estimated: $41,000 - $55,000 a year",41000 , 55000,"['Project management', 'Microsoft Excel', 'Baking', 'Communication skills', 'Public relations', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $41,000 - $55,000 a year",41000 , 55000,"['Microsoft Excel', 'Series 6', 'Adobe Premiere', 'Adobe Photoshop', 'Communication skills', ""Bachelor's degree"", 'Doctoral degree', ""Associate's degree"", ""Master's degree""]"
Media Specialist,"Estimated: $41,000 - $55,000 a year",41000 , 55000,"['Strategic planning', 'Communication skills', 'Editing', 'Photography', 'Adobe Creative Suite', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $41,000 - $55,000 a year",41000 , 55000,"['Writing skills', 'Social media management', 'Hootsuite', 'Microsoft Excel', 'Human resources', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $41,000 - $57,000 a year",41000 , 57000,"['Writing skills', 'Adobe Illustrator', 'Adobe Photoshop', 'Communication skills', 'Photography', ""Bachelor's degree""]"
Content Specialist,"Estimated: $41,000 - $58,000 a year",41000 , 58000,"['CSS', 'Jira', 'Microsoft Excel', 'Adobe Photoshop', 'Communication skills', 'High school diploma or GED']"
Marketing Specialist,"Estimated: $42,000 - $53,000 a year",42000 , 53000,"['Writing skills', 'Search engines', 'Google AdWords', 'Salesforce', 'Content development', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $42,000 - $55,000 a year",42000 , 55000,"['Social media management', 'Project management', 'Google Ads', 'Digital marketing', 'Communication skills', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $42,000 - $55,000 a year",42000 , 55000,"['Writing skills', 'Adobe Photoshop', 'Social media management', 'Project management', 'Microsoft Office', ""Bachelor's degree""]"
Marketing Specialist,"Estimated: $42,000 - $56,000 a year",42000 , 56000,"['Social media management', 'Google Ads', 'Hootsuite', 'Marketing', 'Filming', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $42,000 - $57,000 a year",42000 , 57000,"['Social media management', 'Military', 'Presentation skills', 'Communication skills', 'Editing', ""Bachelor's degree""]"
Media Specialist,"Estimated: $42,000 - $59,000 a year",42000 , 59000,"['B2B marketing', 'Analysis skills', 'Editing', 'Video production', 'SEO']"
Digital Marketing Specialist,"Estimated: $43,000 - $54,000 a year",43000 , 54000,"['Analysis skills', 'Microsoft Excel', 'Adobe Illustrator', 'Microsoft Powerpoint', 'Digital marketing', ""Bachelor's degree""]"
Communications Specialist,"Estimated: $43,000 - $61,000 a year",43000 , 61000,"['Writing skills', 'Social media management', 'Content creation', 'Editing', 'Analytics', ""Bachelor's degree""]"
Digital Marketing Specialist,"Estimated: $43,000 - $61,000 a year",43000 , 61000,"['Social media management', 'Project management', 'Google Ads', 'Marketing automation', 'Keyword research', ""Bachelor's degree""]"
