,job title,skills,min salary,max salary,avg salary,soft skills,business skills,technical skills
0,Media Specialist,PMP,47000,65000,56000.0,,PMP,
1,Media Specialist,Legislation,47000,65000,56000.0,,Legislation,
2,Media Specialist,Assembly,47000,65000,56000.0,,,Assembly
3,Media Specialist,Adobe Illustrator,47000,65000,56000.0,,,Adobe Illustrator
4,Media Specialist,Digital design,47000,65000,56000.0,,,
5,Media Specialist,,47000,65000,56000.0,,,
6,Communications Specialist,Writing skills,72000,94000,83000.0,Writing skills,,
7,Communications Specialist,Project management,72000,94000,83000.0,,Project management,
8,Communications Specialist,Research,72000,94000,83000.0,Research,,
9,Communications Specialist,Content creation,72000,94000,83000.0,,,Content creation
10,Communications Specialist,Content development,72000,94000,83000.0,,,Content development
11,Communications Specialist,,72000,94000,83000.0,,,
12,Digital Marketing Specialist,Social media management,55000,80000,67500.0,,Social media management,
13,Digital Marketing Specialist,Google Ads,55000,80000,67500.0,,,Google Ads
14,Digital Marketing Specialist,AdRoll,55000,80000,67500.0,,,AdRoll
15,Digital Marketing Specialist,Content creation,55000,80000,67500.0,,,Content creation
16,Digital Marketing Specialist,Constant Contact,55000,80000,67500.0,,,
17,Marketing Specialist,CSS,40000,46000,43000.0,,,CSS
18,Marketing Specialist,AP style,40000,46000,43000.0,,AP style,
19,Marketing Specialist,Adobe Photoshop,40000,46000,43000.0,,,Adobe Photoshop
20,Marketing Specialist,Direct marketing,40000,46000,43000.0,,,Direct marketing
21,Marketing Specialist,Editing,40000,46000,43000.0,,,Editing
22,Marketing Specialist,,40000,46000,43000.0,,,
23,Marketing Specialist,Project management,68000,87000,77500.0,,Project management,
24,Marketing Specialist,Communication skills,68000,87000,77500.0,Communication skills,,
25,Marketing Specialist,Management,68000,87000,77500.0,,Management,
26,Marketing Specialist,Time management,68000,87000,77500.0,Time management,,
27,Marketing Specialist,Organizational skills,68000,87000,77500.0,Organizational skills,,
28,Communications Specialist,CSS,70000,80000,75000.0,,,CSS
29,Communications Specialist,Google AdWords,70000,80000,75000.0,,,Google AdWords
30,Communications Specialist,Digital marketing,70000,80000,75000.0,,,Digital marketing
31,Communications Specialist,Content development,70000,80000,75000.0,,,Content development
32,Communications Specialist,Communication skills,70000,80000,75000.0,Communication skills,,
33,Communications Specialist,,70000,80000,75000.0,,,
34,Communications Specialist,,70000,80000,75000.0,,,
35,Digital Marketing Specialist,,48000,65000,56500.0,,,
36,Digital Marketing Specialist,Social media management,43000,61000,52000.0,,Social media management,
37,Digital Marketing Specialist,CSS,43000,61000,52000.0,,,CSS
38,Digital Marketing Specialist,Marketing,43000,61000,52000.0,,,Marketing
39,Digital Marketing Specialist,Budgeting,43000,61000,52000.0,,,Budgeting
40,Digital Marketing Specialist,SEO,43000,61000,52000.0,,,SEO
41,Digital Marketing Specialist,,43000,61000,52000.0,,,
42,Digital Marketing Specialist,,43000,61000,52000.0,,,
43,Communications Specialist,Analysis skills,68000,90000,79000.0,,,Analysis skills
44,Communications Specialist,Vendor management,68000,90000,79000.0,,Vendor management,
45,Communications Specialist,Market research,68000,90000,79000.0,,Market research,
46,Communications Specialist,Communication skills,68000,90000,79000.0,Communication skills,,
47,Communications Specialist,Marketing,68000,90000,79000.0,,,Marketing
48,Communications Specialist,,68000,90000,79000.0,,,
49,Communications Specialist,Writing skills,54000,69000,61500.0,Writing skills,,
50,Communications Specialist,Project management,54000,69000,61500.0,,Project management,
51,Communications Specialist,Communication skills,54000,69000,61500.0,Communication skills,,
52,Communications Specialist,Marketing,54000,69000,61500.0,,,Marketing
53,Communications Specialist,Editing,54000,69000,61500.0,,,Editing
54,Communications Specialist,,54000,69000,61500.0,,,
55,Marketing Specialist,Social media management,77000,96000,86500.0,,Social media management,
56,Marketing Specialist,Project management,77000,96000,86500.0,,Project management,
57,Marketing Specialist,Analysis skills,77000,96000,86500.0,,,Analysis skills
58,Marketing Specialist,CSS,77000,96000,86500.0,,,CSS
59,Marketing Specialist,Microsoft Excel,77000,96000,86500.0,,,Microsoft Excel
60,Marketing Specialist,,77000,96000,86500.0,,,
61,Marketing Specialist,Hootsuite,80000,100000,90000.0,,,Hootsuite
62,Marketing Specialist,Google Docs,80000,100000,90000.0,,,Google Docs
63,Marketing Specialist,Marketing automation,80000,100000,90000.0,,,Marketing automation
64,Marketing Specialist,SaaS,80000,100000,90000.0,,,SaaS
65,Marketing Specialist,SEO,80000,100000,90000.0,,,SEO
66,Marketing Specialist,,80000,100000,90000.0,,,
67,Marketing Specialist,,80000,100000,90000.0,,,
68,Communications Specialist,Social media management,42000,57000,49500.0,,Social media management,
69,Communications Specialist,Military,42000,57000,49500.0,,,
70,Communications Specialist,Presentation skills,42000,57000,49500.0,Presentation skills,,
71,Communications Specialist,Communication skills,42000,57000,49500.0,Communication skills,,
72,Communications Specialist,Editing,42000,57000,49500.0,,,Editing
73,Communications Specialist,,42000,57000,49500.0,,,
74,Content Specialist,Social media management,49000,67000,58000.0,,Social media management,
75,Content Specialist,Final Cut Pro,49000,67000,58000.0,,,Final Cut Pro
76,Content Specialist,Adobe After Effects,49000,67000,58000.0,,,Adobe After Effects
77,Content Specialist,Graphic design,49000,67000,58000.0,,,Graphic design
78,Content Specialist,Adobe Premiere,49000,67000,58000.0,,,Adobe Premiere
79,Content Specialist,,49000,67000,58000.0,,,
80,Marketing Specialist,Marketing,48000,66000,57000.0,,,Marketing
81,Marketing Specialist,Product management,48000,66000,57000.0,,Product management,
82,Marketing Specialist,,48000,66000,57000.0,,,
83,Communications Specialist,Microsoft Excel,48976,63991,56483.5,,,Microsoft Excel
84,Communications Specialist,Microsoft Powerpoint,48976,63991,56483.5,,,Microsoft Powerpoint
85,Communications Specialist,Software troubleshooting,48976,63991,56483.5,,,Software troubleshooting
86,Communications Specialist,Communication skills,48976,63991,56483.5,Communication skills,,
87,Communications Specialist,Adobe Creative Suite,48976,63991,56483.5,,,Adobe Creative Suite
88,Communications Specialist,,48976,63991,56483.5,,,
89,Media Specialist,Writing skills,41600,49920,45760.0,Writing skills,,
90,Media Specialist,Social media management,41600,49920,45760.0,,Social media management,
91,Media Specialist,Google Analytics,41600,49920,45760.0,,,Google Analytics
92,Media Specialist,WordPress,41600,49920,45760.0,,,WordPress
93,Media Specialist,Marketing,41600,49920,45760.0,,,Marketing
94,Content Specialist,Teaching,50000,70000,60000.0,Teaching,,
95,Content Specialist,Communication skills,50000,70000,60000.0,Communication skills,,
96,Content Specialist,Literacy education,50000,70000,60000.0,Literacy education,,
97,Content Specialist,Research,50000,70000,60000.0,Research,,
98,Content Specialist,Teacher coaching,50000,70000,60000.0,Teacher coaching,,
99,Content Specialist,,50000,70000,60000.0,,,
100,Content Specialist,,50000,70000,60000.0,,,
101,Content Specialist,Doctor of Education,50000,70000,60000.0,,,
102,Content Specialist,,50000,70000,60000.0,,,
103,Marketing Specialist,Social media management,50000,53000,51500.0,,Social media management,
104,Marketing Specialist,Computer skills,50000,53000,51500.0,Computer skills,,
105,Marketing Specialist,Communication skills,50000,53000,51500.0,Communication skills,,
106,Marketing Specialist,,50000,53000,51500.0,,,
107,Marketing Specialist,Social media management,50000,53000,51500.0,,Social media management,
108,Marketing Specialist,Communication skills,50000,53000,51500.0,Communication skills,,
109,Marketing Specialist,Computer skills,50000,53000,51500.0,Computer skills,,
110,Marketing Specialist,Writing skills,76000,97000,86500.0,Writing skills,,
111,Marketing Specialist,Hootsuite,76000,97000,86500.0,,,Hootsuite
112,Marketing Specialist,Adobe Illustrator,76000,97000,86500.0,,,Adobe Illustrator
113,Marketing Specialist,Microsoft Powerpoint,76000,97000,86500.0,,,Microsoft Powerpoint
114,Marketing Specialist,Prezi,76000,97000,86500.0,,,Prezi
115,Marketing Specialist,,76000,97000,86500.0,,,
116,Media Specialist,Adobe Photoshop,53000,69000,61000.0,,,Adobe Photoshop
117,Media Specialist,WordPress,53000,69000,61000.0,,,WordPress
118,Media Specialist,Communication skills,53000,69000,61000.0,Communication skills,,
119,Media Specialist,Hospitality,53000,69000,61000.0,Hospitality,,
120,Media Specialist,Editing,53000,69000,61000.0,,,Editing
121,Communications Specialist,Social media management,73304,81829,77566.5,,Social media management,
122,Communications Specialist,Project management,73304,81829,77566.5,,Project management,
123,Communications Specialist,Graphic design,73304,81829,77566.5,,,Graphic design
124,Communications Specialist,Adobe Illustrator,73304,81829,77566.5,,,Adobe Illustrator
125,Communications Specialist,Microsoft Powerpoint,73304,81829,77566.5,,,Microsoft Powerpoint
126,Communications Specialist,,73304,81829,77566.5,,,
127,Communications Specialist,,73304,81829,77566.5,,,
128,Communications Specialist,Writing skills,61000,83000,72000.0,Writing skills,,
129,Communications Specialist,SharePoint,61000,83000,72000.0,,,
130,Communications Specialist,Microsoft Powerpoint,61000,83000,72000.0,,,Microsoft Powerpoint
131,Communications Specialist,AP style,61000,83000,72000.0,,AP style,
132,Communications Specialist,Human resources,61000,83000,72000.0,Human resources,,
133,Communications Specialist,,61000,83000,72000.0,,,
134,Digital Marketing Specialist,Google Ads,56000,73000,64500.0,,,Google Ads
135,Digital Marketing Specialist,Microsoft Excel,56000,73000,64500.0,,,Microsoft Excel
136,Digital Marketing Specialist,Google AdWords,56000,73000,64500.0,,,Google AdWords
137,Digital Marketing Specialist,Microsoft Powerpoint,56000,73000,64500.0,,,Microsoft Powerpoint
138,Digital Marketing Specialist,Facebook Advertising,56000,73000,64500.0,,Facebook Advertising,
139,Digital Marketing Specialist,,56000,73000,64500.0,,,
140,Communications Specialist,Communication skills,83000,99000,91000.0,Communication skills,,
141,Communications Specialist,MailChimp,83000,99000,91000.0,,MailChimp,
142,Communications Specialist,,83000,99000,91000.0,,,
143,Marketing Specialist,Project management,67000,94000,80500.0,,Project management,
144,Marketing Specialist,Account management,67000,94000,80500.0,Account management,,
145,Marketing Specialist,Presentation skills,67000,94000,80500.0,Presentation skills,,
146,Marketing Specialist,Content development,67000,94000,80500.0,,,Content development
147,Marketing Specialist,Communication skills,67000,94000,80500.0,Communication skills,,
148,Marketing Specialist,,67000,94000,80500.0,,,
149,Media Specialist,Social listening,91000,110000,100500.0,Social listening,,
150,Media Specialist,Microsoft Excel,91000,110000,100500.0,,,Microsoft Excel
151,Media Specialist,Microsoft Powerpoint,91000,110000,100500.0,,,Microsoft Powerpoint
152,Media Specialist,Adobe Photoshop,91000,110000,100500.0,,,Adobe Photoshop
153,Media Specialist,Microsoft Office,91000,110000,100500.0,,,Microsoft Office
154,Media Specialist,,91000,110000,100500.0,,,
155,Digital Marketing Specialist,Social media management,69000,90000,79500.0,,Social media management,
156,Digital Marketing Specialist,Project management,69000,90000,79500.0,,Project management,
157,Digital Marketing Specialist,Analysis skills,69000,90000,79500.0,,,Analysis skills
158,Digital Marketing Specialist,Content strategy,69000,90000,79500.0,,,
159,Digital Marketing Specialist,Communication skills,69000,90000,79500.0,Communication skills,,
160,Digital Marketing Specialist,,69000,90000,79500.0,,,
161,Communications Specialist,Interviewing,52440,57684,55062.0,Interviewing,,
162,Communications Specialist,Adobe Photoshop,52440,57684,55062.0,,,Adobe Photoshop
163,Communications Specialist,Editing,52440,57684,55062.0,,,Editing
164,Communications Specialist,Adobe Creative Suite,52440,57684,55062.0,,,Adobe Creative Suite
165,Communications Specialist,Microsoft Office,52440,57684,55062.0,,,Microsoft Office
166,Communications Specialist,,52440,57684,55062.0,,,
167,Communications Specialist,,52440,57684,55062.0,,,
168,PPC Specialist,Google Ads,70000,85000,77500.0,,,Google Ads
169,PPC Specialist,Social media marketing,70000,85000,77500.0,,,
170,PPC Specialist,Marketing automation,70000,85000,77500.0,,,Marketing automation
171,PPC Specialist,Digital marketing,70000,85000,77500.0,,,Digital marketing
172,PPC Specialist,Performance marketing,70000,85000,77500.0,,,Performance marketing
173,PPC Specialist,,70000,85000,77500.0,,,
174,Digital Marketing Specialist,Analysis skills,50000,64000,57000.0,,,Analysis skills
175,Digital Marketing Specialist,Google AdWords,50000,64000,57000.0,,,Google AdWords
176,Digital Marketing Specialist,Driver's License,50000,64000,57000.0,,,
177,Digital Marketing Specialist,Facebook Advertising,50000,64000,57000.0,,Facebook Advertising,
178,Digital Marketing Specialist,Digital marketing,50000,64000,57000.0,,,Digital marketing
179,Digital Marketing Specialist,,50000,64000,57000.0,,,
180,Communications Specialist,Project management,140000,180000,160000.0,,Project management,
181,Communications Specialist,Leadership,140000,180000,160000.0,Leadership,,
182,Communications Specialist,Communication skills,140000,180000,160000.0,Communication skills,,
183,Communications Specialist,Marketing,140000,180000,160000.0,,,Marketing
184,Communications Specialist,Integrated marketing,140000,180000,160000.0,,Integrated marketing,
185,Communications Specialist,,140000,180000,160000.0,,,
186,Communications Specialist,,140000,180000,160000.0,,,
187,Communications Specialist,,140000,180000,160000.0,,,
188,Communications Specialist,,140000,180000,160000.0,,,
189,Communications Specialist,Writing skills,54000,71000,62500.0,Writing skills,,
190,Communications Specialist,Project management,54000,71000,62500.0,,Project management,
191,Communications Specialist,Analysis skills,54000,71000,62500.0,,,Analysis skills
192,Communications Specialist,Microsoft Excel,54000,71000,62500.0,,,Microsoft Excel
193,Communications Specialist,SharePoint,54000,71000,62500.0,,,
194,Communications Specialist,,54000,71000,62500.0,,,
195,Marketing Specialist,Social media management,50000,70000,60000.0,,Social media management,
196,Marketing Specialist,Marketing,50000,70000,60000.0,,,Marketing
197,Marketing Specialist,Public relations,50000,70000,60000.0,,Public relations,
198,Marketing Specialist,Organizational skills,50000,70000,60000.0,Organizational skills,,
199,Marketing Specialist,,50000,70000,60000.0,,,
200,Digital Marketing Specialist,Social media management,60000,90000,75000.0,,Social media management,
201,Digital Marketing Specialist,Google Ads,60000,90000,75000.0,,,Google Ads
202,Digital Marketing Specialist,Marketing,60000,90000,75000.0,,,Marketing
203,Digital Marketing Specialist,MailChimp,60000,90000,75000.0,,MailChimp,
204,Digital Marketing Specialist,Journalism,60000,90000,75000.0,,Journalism,
205,Digital Marketing Specialist,,60000,90000,75000.0,,,
206,Communications Specialist,Six Sigma Certification,120000,150000,135000.0,,Six Sigma Certification,
207,Communications Specialist,Writing skills,120000,150000,135000.0,Writing skills,,
208,Communications Specialist,Digital marketing,120000,150000,135000.0,,,Digital marketing
209,Communications Specialist,Google Analytics,120000,150000,135000.0,,,Google Analytics
210,Communications Specialist,Pardot,120000,150000,135000.0,,Pardot,
211,Communications Specialist,,120000,150000,135000.0,,,
212,Communications Specialist,,120000,150000,135000.0,,,
213,Communications Specialist,,120000,150000,135000.0,,,
214,Communications Specialist,,61000,91000,76000.0,,,
215,Communications Specialist,Digital marketing,66000,89000,77500.0,,,Digital marketing
216,Communications Specialist,,66000,89000,77500.0,,,
217,Marketing Specialist,Microsoft Excel,76000,110000,93000.0,,,Microsoft Excel
218,Marketing Specialist,Social media marketing,76000,110000,93000.0,,,
219,Marketing Specialist,Digital marketing,76000,110000,93000.0,,,Digital marketing
220,Marketing Specialist,Google Analytics,76000,110000,93000.0,,,Google Analytics
221,Marketing Specialist,Performance marketing,76000,110000,93000.0,,,Performance marketing
222,Marketing Specialist,,76000,110000,93000.0,,,
223,Marketing Specialist,Social listening,65000,72000,68500.0,Social listening,,
224,Marketing Specialist,Hootsuite,65000,72000,68500.0,,,Hootsuite
225,Marketing Specialist,Marketing,65000,72000,68500.0,,,Marketing
226,Marketing Specialist,Graphic design,65000,72000,68500.0,,,Graphic design
227,Marketing Specialist,Social media marketing,65000,72000,68500.0,,,
228,Digital Marketing Specialist,Adobe Photoshop,48000,69000,58500.0,,,Adobe Photoshop
229,Digital Marketing Specialist,Social media management,48000,69000,58500.0,,Social media management,
230,Digital Marketing Specialist,Marketing,48000,69000,58500.0,,,Marketing
231,Digital Marketing Specialist,Affiliate marketing,48000,69000,58500.0,,Affiliate marketing,
232,Digital Marketing Specialist,Apple Keynote,48000,69000,58500.0,,,Apple Keynote
233,Digital Marketing Specialist,,48000,69000,58500.0,,,
234,Digital Marketing Specialist,Google Ads,74000,99000,86500.0,,,Google Ads
235,Digital Marketing Specialist,Microsoft Excel,74000,99000,86500.0,,,Microsoft Excel
236,Digital Marketing Specialist,Website maintenance,74000,99000,86500.0,,Website maintenance,
237,Digital Marketing Specialist,Digital marketing,74000,99000,86500.0,,,Digital marketing
238,Digital Marketing Specialist,Google Search Console,74000,99000,86500.0,,,Google Search Console
239,Digital Marketing Specialist,Growing experience,47000,66000,56500.0,,Growing experience,
240,Digital Marketing Specialist,CRM software,47000,66000,56500.0,,,CRM software
241,Digital Marketing Specialist,WordPress,47000,66000,56500.0,,,WordPress
242,Digital Marketing Specialist,Pardot,47000,66000,56500.0,,Pardot,
243,Digital Marketing Specialist,Marketing,47000,66000,56500.0,,,Marketing
244,Communications Specialist,Customer service,33000,45000,39000.0,Customer service,,
245,Communications Specialist,Adobe Illustrator,33000,45000,39000.0,,,Adobe Illustrator
246,Communications Specialist,Adobe Photoshop,33000,45000,39000.0,,,Adobe Photoshop
247,Communications Specialist,Adobe InDesign,33000,45000,39000.0,,,Adobe InDesign
248,Communications Specialist,,33000,45000,39000.0,,,
249,Communications Specialist,,33000,45000,39000.0,,,
250,Marketing Specialist,Social media management,54000,70000,62000.0,,Social media management,
251,Marketing Specialist,Project management,54000,70000,62000.0,,Project management,
252,Marketing Specialist,Marketing,54000,70000,62000.0,,,Marketing
253,Marketing Specialist,Integrated marketing,54000,70000,62000.0,,Integrated marketing,
254,Marketing Specialist,,54000,70000,62000.0,,,
255,Communications Specialist,Writing skills,58000,77000,67500.0,Writing skills,,
256,Communications Specialist,Social media management,58000,77000,67500.0,,Social media management,
257,Communications Specialist,Google Analytics,58000,77000,67500.0,,,Google Analytics
258,Communications Specialist,Editing,58000,77000,67500.0,,,Editing
259,Communications Specialist,Time management,58000,77000,67500.0,Time management,,
260,Communications Specialist,,58000,77000,67500.0,,,
261,Marketing Specialist,Google Ads,50000,69500,59750.0,,,Google Ads
262,Marketing Specialist,Microsoft Excel,50000,69500,59750.0,,,Microsoft Excel
263,Marketing Specialist,HubSpot,50000,69500,59750.0,,,HubSpot
264,Marketing Specialist,Microsoft Powerpoint,50000,69500,59750.0,,,Microsoft Powerpoint
265,Marketing Specialist,Adobe Photoshop,50000,69500,59750.0,,,Adobe Photoshop
266,Marketing Specialist,,50000,69500,59750.0,,,
267,Media Specialist,Analysis skills,110000,160000,135000.0,,,Analysis skills
268,Media Specialist,Mentoring,110000,160000,135000.0,Mentoring,,
269,Media Specialist,,110000,160000,135000.0,,,
270,Marketing Specialist,Writing skills,46179,72296,59237.5,Writing skills,,
271,Marketing Specialist,Microsoft Excel,46179,72296,59237.5,,,Microsoft Excel
272,Marketing Specialist,Microsoft Powerpoint,46179,72296,59237.5,,,Microsoft Powerpoint
273,Marketing Specialist,Communication skills,46179,72296,59237.5,Communication skills,,
274,Marketing Specialist,Editing,46179,72296,59237.5,,,Editing
275,Marketing Specialist,,46179,72296,59237.5,,,
276,Marketing Specialist,,46179,72296,59237.5,,,
277,Media Specialist,Writing skills,37000,51000,44000.0,Writing skills,,
278,Media Specialist,Social media management,37000,51000,44000.0,,Social media management,
279,Media Specialist,Research,37000,51000,44000.0,Research,,
280,Media Specialist,Social media marketing,37000,51000,44000.0,,,
281,Media Specialist,Marketing,37000,51000,44000.0,,,Marketing
282,Media Specialist,,37000,51000,44000.0,,,
283,Communications Specialist,Microsoft Excel,48000,58000,53000.0,,,Microsoft Excel
284,Communications Specialist,Microsoft Powerpoint,48000,58000,53000.0,,,Microsoft Powerpoint
285,Communications Specialist,Adobe Photoshop,48000,58000,53000.0,,,Adobe Photoshop
286,Communications Specialist,Communication skills,48000,58000,53000.0,Communication skills,,
287,Communications Specialist,Adobe Creative Suite,48000,58000,53000.0,,,Adobe Creative Suite
288,Communications Specialist,,48000,58000,53000.0,,,
289,Digital Marketing Specialist,Writing skills,49000,66000,57500.0,Writing skills,,
290,Digital Marketing Specialist,Social media management,49000,66000,57500.0,,Social media management,
291,Digital Marketing Specialist,Hootsuite,49000,66000,57500.0,,,Hootsuite
292,Digital Marketing Specialist,Google AdWords,49000,66000,57500.0,,,Google AdWords
293,Digital Marketing Specialist,SEO,49000,66000,57500.0,,,SEO
294,Media Specialist,Social listening,48000,65000,56500.0,Social listening,,
295,Media Specialist,Social media management,48000,65000,56500.0,,Social media management,
296,Media Specialist,Project management,48000,65000,56500.0,,Project management,
297,Media Specialist,Multichannel marketing,48000,65000,56500.0,,Multichannel marketing,
298,Media Specialist,Research,48000,65000,56500.0,Research,,
299,Media Specialist,,48000,65000,56500.0,,,
300,Digital Marketing Specialist,Analysis skills,43000,54000,48500.0,,,Analysis skills
301,Digital Marketing Specialist,Microsoft Excel,43000,54000,48500.0,,,Microsoft Excel
302,Digital Marketing Specialist,Adobe Illustrator,43000,54000,48500.0,,,Adobe Illustrator
303,Digital Marketing Specialist,Microsoft Powerpoint,43000,54000,48500.0,,,Microsoft Powerpoint
304,Digital Marketing Specialist,Digital marketing,43000,54000,48500.0,,,Digital marketing
305,Digital Marketing Specialist,,43000,54000,48500.0,,,
306,Communications Specialist,Writing skills,67000,92000,79500.0,Writing skills,,
307,Communications Specialist,Project management,67000,92000,79500.0,,Project management,
308,Communications Specialist,Research,67000,92000,79500.0,Research,,
309,Communications Specialist,Content creation,67000,92000,79500.0,,,Content creation
310,Communications Specialist,Content development,67000,92000,79500.0,,,Content development
311,Communications Specialist,,67000,92000,79500.0,,,
312,Communications Specialist,Writing skills,83000,110000,96500.0,Writing skills,,
313,Communications Specialist,Project management,83000,110000,96500.0,,Project management,
314,Communications Specialist,Analysis skills,83000,110000,96500.0,,,Analysis skills
315,Communications Specialist,Marketing automation,83000,110000,96500.0,,,Marketing automation
316,Communications Specialist,Digital marketing,83000,110000,96500.0,,,Digital marketing
317,Communications Specialist,,83000,110000,96500.0,,,
318,Marketing Specialist,Project planning,62000,83000,72500.0,,Project planning,
319,Marketing Specialist,Analysis skills,62000,83000,72500.0,,,Analysis skills
320,Marketing Specialist,Marketing automation,62000,83000,72500.0,,,Marketing automation
321,Marketing Specialist,Digital marketing,62000,83000,72500.0,,,Digital marketing
322,Marketing Specialist,Event planning,62000,83000,72500.0,Event planning,,
323,Marketing Specialist,,62000,83000,72500.0,,,
324,Marketing Specialist,Writing skills,42000,55000,48500.0,Writing skills,,
325,Marketing Specialist,Adobe Photoshop,42000,55000,48500.0,,,Adobe Photoshop
326,Marketing Specialist,Social media management,42000,55000,48500.0,,Social media management,
327,Marketing Specialist,Project management,42000,55000,48500.0,,Project management,
328,Marketing Specialist,Microsoft Office,42000,55000,48500.0,,,Microsoft Office
329,Marketing Specialist,,42000,55000,48500.0,,,
330,Media Specialist,Social media management,50000,60000,55000.0,,Social media management,
331,Media Specialist,Final Cut Pro,50000,60000,55000.0,,,Final Cut Pro
332,Media Specialist,Hootsuite,50000,60000,55000.0,,,Hootsuite
333,Media Specialist,Affiliate marketing,50000,60000,55000.0,,Affiliate marketing,
334,Media Specialist,Adobe Creative Suite,50000,60000,55000.0,,,Adobe Creative Suite
335,Media Specialist,,50000,60000,55000.0,,,
336,Communications Specialist,Writing skills,66000,86000,76000.0,Writing skills,,
337,Communications Specialist,WordPress,66000,86000,76000.0,,,WordPress
338,Communications Specialist,Communication skills,66000,86000,76000.0,Communication skills,,
339,Communications Specialist,Editing,66000,86000,76000.0,,,Editing
340,Communications Specialist,Microsoft Excel,66000,86000,76000.0,,,Microsoft Excel
341,Media Specialist,Social media management,45000,61000,53000.0,,Social media management,
342,Media Specialist,Website management,45000,61000,53000.0,,Website management,
343,Media Specialist,Confluence,45000,61000,53000.0,Confluence,,
344,Media Specialist,Jira,45000,61000,53000.0,,,Jira
345,Media Specialist,Adobe Experience Manager,45000,61000,53000.0,,,Adobe Experience Manager
346,Media Specialist,,45000,61000,53000.0,,,
347,Communications Specialist,Writing skills,43400,71700,57550.0,Writing skills,,
348,Communications Specialist,Social media management,43400,71700,57550.0,,Social media management,
349,Communications Specialist,Project management,43400,71700,57550.0,,Project management,
350,Communications Specialist,Adobe Illustrator,43400,71700,57550.0,,,Adobe Illustrator
351,Communications Specialist,Microsoft Outlook,43400,71700,57550.0,,Microsoft Outlook,
352,Communications Specialist,,43400,71700,57550.0,,,
353,Digital Marketing Specialist,Microsoft Outlook,46000,65000,55500.0,,Microsoft Outlook,
354,Digital Marketing Specialist,Communication skills,46000,65000,55500.0,Communication skills,,
355,Digital Marketing Specialist,Marketing,46000,65000,55500.0,,,Marketing
356,Digital Marketing Specialist,Event marketing,46000,65000,55500.0,,,Event marketing
357,Digital Marketing Specialist,Microsoft Excel,46000,65000,55500.0,,,Microsoft Excel
358,Digital Marketing Specialist,,46000,65000,55500.0,,,
359,Communications Specialist,Social media management,38000,53000,45500.0,,Social media management,
360,Communications Specialist,,38000,53000,45500.0,,,
361,Media Specialist,Social media management,62000,86000,74000.0,,Social media management,
362,Media Specialist,Hootsuite,62000,86000,74000.0,,,Hootsuite
363,Media Specialist,Communication skills,62000,86000,74000.0,Communication skills,,
364,Media Specialist,Photo manipulation,62000,86000,74000.0,,,Photo manipulation
365,Media Specialist,Presentation skills,62000,86000,74000.0,Presentation skills,,
366,Media Specialist,,62000,86000,74000.0,,,
367,Marketing Specialist,Writing skills,91000,140000,115500.0,Writing skills,,
368,Marketing Specialist,Social media management,91000,140000,115500.0,,Social media management,
369,Marketing Specialist,Communication skills,91000,140000,115500.0,Communication skills,,
370,Marketing Specialist,,91000,140000,115500.0,,,
371,Media Specialist,Writing skills,53000,75000,64000.0,Writing skills,,
372,Media Specialist,Social media management,53000,75000,64000.0,,Social media management,
373,Media Specialist,Microsoft Powerpoint,53000,75000,64000.0,,,Microsoft Powerpoint
374,Media Specialist,Data analytics,53000,75000,64000.0,,,Data analytics
375,Media Specialist,Communication skills,53000,75000,64000.0,Communication skills,,
376,Media Specialist,,53000,75000,64000.0,,,
377,Media Specialist,Google Ads,37000,52000,44500.0,,,Google Ads
378,Media Specialist,Social media marketing,37000,52000,44500.0,,,
379,Media Specialist,Adobe Photoshop,37000,52000,44500.0,,,Adobe Photoshop
380,Media Specialist,WordPress,37000,52000,44500.0,,,WordPress
381,Media Specialist,Organizational skills,37000,52000,44500.0,Organizational skills,,
382,Media Specialist,,37000,52000,44500.0,,,
383,Media Specialist,Writing skills,74000,98000,86000.0,Writing skills,,
384,Media Specialist,Social media management,74000,98000,86000.0,,Social media management,
385,Media Specialist,Multichannel marketing,74000,98000,86000.0,,Multichannel marketing,
386,Media Specialist,Analysis skills,74000,98000,86000.0,,,Analysis skills
387,Media Specialist,Automotive diagnostics,74000,98000,86000.0,,,Automotive diagnostics
388,Media Specialist,,74000,98000,86000.0,,,
389,Media Specialist,,74000,98000,86000.0,,,
390,Communications Specialist,Microsoft Powerpoint,94000,120000,107000.0,,,Microsoft Powerpoint
391,Communications Specialist,Events management,94000,120000,107000.0,,,
392,Communications Specialist,Editing,94000,120000,107000.0,,,Editing
393,Communications Specialist,Writing skills,94000,120000,107000.0,Writing skills,,
394,Communications Specialist,Marketing,94000,120000,107000.0,,,Marketing
395,Communications Specialist,,94000,120000,107000.0,,,
396,Communications Specialist,,94000,120000,107000.0,,,
397,Communications Specialist,Microsoft Excel,58000,62000,60000.0,,,Microsoft Excel
398,Communications Specialist,Adobe Premiere,58000,62000,60000.0,,,Adobe Premiere
399,Communications Specialist,Microsoft Powerpoint,58000,62000,60000.0,,,Microsoft Powerpoint
400,Communications Specialist,Constant Contact,58000,62000,60000.0,,,
401,Communications Specialist,WordPress,58000,62000,60000.0,,,WordPress
402,Communications Specialist,,58000,62000,60000.0,,,
403,Communications Specialist,,58000,62000,60000.0,,,
404,Communications Specialist,,58000,62000,60000.0,,,
405,Media Specialist,Writing skills,59000,75000,67000.0,Writing skills,,
406,Media Specialist,Social listening,59000,75000,67000.0,Social listening,,
